CNN2model1KernelL1nodrop_dataset_2_no_augment_10_val_is_test_True,CNN2model1KernelL1nodrop,dataset_2,no_augment_10,10,True,0.84375,0.8846153616905212
CNN2model1KernelL1nodrop_dataset_2_no_augment_10_val_is_test_True,CNN2model1KernelL1nodrop,dataset_2,no_augment_10,10,True,0.546875,0.9615384340286255
CNN2model2_dataset_2_no_augment_10_val_is_test_True,CNN2model2,dataset_2,no_augment_10,10,True,0.9375,0.692307710647583
CNN2model2_dataset_2_no_augment_10_val_is_test_True,CNN2model2,dataset_2,no_augment_10,10,True,0.609375,0.9615384340286255
CNN2model2KernelL1_dataset_2_no_augment_10_val_is_test_True,CNN2model2KernelL1,dataset_2,no_augment_10,10,True,0.5,0.5
CNN2model2KernelL1_dataset_2_no_augment_10_val_is_test_True,CNN2model2KernelL1,dataset_2,no_augment_10,10,True,0.65625,0.6153846383094788
CNN2model2KernelL1nodrop_dataset_2_no_augment_10_val_is_test_True,CNN2model2KernelL1nodrop,dataset_2,no_augment_10,10,True,0.5,0.5
CNN2model2KernelL1nodrop_dataset_2_no_augment_10_val_is_test_True,CNN2model2KernelL1nodrop,dataset_2,no_augment_10,10,True,0.5,0.5
CNN2model2KernelL1nodrop_dataset_2_no_augment_10_val_is_test_True,CNN2model2KernelL1nodrop,dataset_2,no_augment_10,10,True,0.5,0.5
CNN2model1_dataset_2_no_augment_10_val_is_test_False,CNN2model1,dataset_2,no_augment_10,10,False,0.9824561476707458,0.6153846383094788
CNN2model1_dataset_2_no_augment_10_val_is_test_False,CNN2model1,dataset_2,no_augment_10,10,False,0.7894737124443054,1.0
CNN2model1KernelL1_dataset_2_no_augment_10_val_is_test_False,CNN2model1KernelL1,dataset_2,no_augment_10,10,False,0.8070175647735596,0.5769230723381042
CNN2model1KernelL1_dataset_2_no_augment_10_val_is_test_False,CNN2model1KernelL1,dataset_2,no_augment_10,10,False,0.859649121761322,0.6538461446762085
CNN2model1KernelL1nodrop_dataset_2_no_augment_10_val_is_test_False,CNN2model1KernelL1nodrop,dataset_2,no_augment_10,10,False,0.8245614171028137,0.8461538553237915
